Date,OpenBTC,HighBTC,LowBTC,CloseBTC,VolumeBTC,OpenGold,HighGold,LowGold,CloseGold,VolumeGold
2012-09-16,11.4,11.571428571428571,11.2,11.528571428571428,39467.71428571428,1742.2,1750.7599999999998,1737.64,1746.0,17.8
2012-09-23,12.22857142857143,12.428571428571429,11.957142857142856,12.271428571428572,33250.57142857143,1774.3,1775.2599999999998,1764.02,1769.6599999999999,24.2
2012-09-30,12.271428571428572,12.385714285714286,12.099999999999998,12.299999999999999,20410.571428571428,1765.3799999999999,1772.28,1758.1,1765.0400000000002,1969.0
2012-10-07,12.657142857142857,12.857142857142858,12.357142857142858,12.571428571428571,38000.42857142857,1778.3600000000001,1787.44,1773.6799999999998,1780.64,300.0
2012-10-14,11.928571428571429,12.114285714285714,11.6,11.914285714285715,35507.42857142857,1769.64,1771.8799999999999,1760.48,1765.3,40.0
2012-10-21,11.785714285714286,11.957142857142857,11.599999999999998,11.77142857142857,24055.0,1745.2600000000002,1747.0600000000002,1734.8,1739.6599999999999,51.2
2012-10-28,11.128571428571428,11.414285714285715,10.685714285714285,11.0,52527.28571428572,1713.56,1719.64,1707.9599999999998,1711.36,44.8
2012-11-04,10.728571428571428,10.942857142857141,10.457142857142856,10.742857142857144,30371.571428571428,1713.8200000000002,1717.4599999999998,1703.9199999999996,1704.78,103.8
2012-11-11,10.857142857142858,11.0,10.742857142857142,10.871428571428572,21058.14285714286,1706.0400000000002,1718.2600000000002,1701.98,1713.0399999999997,27.2
2012-11-18,11.214285714285712,11.442857142857141,11.099999999999998,11.314285714285713,29327.285714285714,1722.3400000000001,1725.9,1717.3799999999999,1722.3200000000002,11.0
2012-11-25,12.014285714285714,12.185714285714285,11.885714285714286,12.142857142857142,27501.285714285714,1728.3,1730.725,1726.275,1734.1000000000001,14.0
2012-12-02,12.428571428571427,12.557142857142859,12.185714285714287,12.428571428571429,25622.85714285714,1736.2600000000002,1739.3799999999999,1727.4,1729.2599999999998,13865.4
