Date,PriceBTC,OpenBTC,HighBTC,LowBTC,PriceGold,OpenGold,HighGold,LowGold
2014-01-26,808.3142857142857,809.5714285714286,816.6571428571427,784.8999999999999,1252.7,1249.46,1258.2,1245.34
2014-02-02,795.6333333333333,796.2833333333333,807.4500000000002,781.6166666666667,1251.8200000000002,1258.1,1261.44,1250.08
2014-02-09,757.9428571428572,767.2142857142857,774.2571428571429,748.3714285714286,1258.06,1254.22,1267.8200000000002,1250.7
2014-02-16,661.1285714285714,678.1285714285714,699.0571428571429,628.3571428571429,1295.92,1285.82,1297.94,1282.8
2014-02-23,611.9,614.8142857142857,630.4571428571429,594.3857142857142,1322.9599999999998,1319.1200000000001,1327.24,1314.22
2014-03-02,561.7428571428571,571.9857142857143,585.2714285714286,537.4285714285714,1332.5,1332.2,1338.9,1325.1599999999999
2014-03-09,645.7285714285715,636.0142857142857,659.4,622.9857142857143,1343.58,1341.72,1349.96,1332.48
2014-03-16,632.657142857143,627.7714285714286,635.9714285714286,625.2428571428572,1361.8799999999999,1353.6,1365.7400000000002,1350.72
2014-03-23,590.3142857142857,600.3285714285714,608.6142857142858,587.7714285714285,1347.96,1355.06,1356.8,1343.8200000000002
2014-03-30,531.2714285714286,547.6571428571428,555.1428571428571,517.2857142857143,1302.9,1310.12,1311.56,1302.08
2014-04-06,455.91428571428565,459.50000000000006,472.2428571428572,440.77142857142854,1288.2199999999998,1287.1799999999998,1296.1,1281.4
2014-04-13,421.57142857142856,428.2428571428572,441.30000000000007,406.42857142857144,1310.1999999999998,1307.66,1315.66,1304.3
2014-04-20,500.7142857142857,483.37142857142857,507.2857142857143,474.97142857142853,1305.925,1311.4,1314.925,1299.775
2014-04-27,476.1714285714285,487.12857142857143,489.8285714285715,469.34285714285716,1288.8,1288.38,1296.2,1281.66
2014-05-04,444.8857142857143,445.7142857142857,451.88571428571424,438.04285714285714,1295.2400000000002,1292.46,1298.76,1284.6799999999998
2014-05-11,438.12857142857143,439.2142857142857,445.85714285714283,432.97142857142853,1296.1200000000001,1300.8200000000002,1302.88,1294.6399999999999
2014-05-18,440.9142857142857,439.11428571428576,441.54285714285714,435.7714285714286,1296.54,1293.24,1298.8200000000002,1290.42
2014-05-25,496.1285714285714,478.0142857142858,501.9714285714286,474.85714285714283,1292.4,1292.1833333333334,1292.4,1291.6166666666668
2014-06-01,600.8714285714286,590.5142857142857,609.5714285714286,583.6857142857143,1263.8200000000002,1271.2400000000002,1273.1600000000003,1264.74
2014-06-08,664.0428571428572,660.8428571428573,673.9142857142857,648.6285714285715,1247.42,1247.3200000000002,1252.0400000000002,1242.3200000000002
2014-06-15,606.0571428571428,621.0142857142857,628.0285714285714,595.8285714285714,1264.2800000000002,1259.5,1266.3999999999999,1258.6399999999999
2014-06-22,602.6,597.3285714285714,610.6857142857142,592.7571428571429,1289.7800000000002,1284.22,1294.28,1276.6200000000001
2014-06-29,591.8000000000001,593.1857142857143,599.0142857142856,585.8142857142857,1319.2400000000002,1316.0399999999997,1321.28,1313.12
2014-07-06,639.6857142857143,639.3142857142857,648.2428571428571,631.4428571428572,1447.4,1323.44,1328.5,1319.48
2014-07-13,621.1714285714286,622.0142857142857,626.7428571428571,615.0428571428571,1482.14,1326.08,1331.38,1323.48
2014-07-20,623.3714285714285,623.1285714285715,626.9714285714286,616.9571428571428,1460.74,1312.8799999999999,1318.8999999999999,1301.0
2014-07-27,604.6285714285714,609.1428571428571,611.5142857142857,598.4142857142857,1459.8200000000002,1302.7800000000002,1303.68,1302.7800000000002
2014-08-03,579.4571428571429,578.5142857142857,588.3999999999999,568.6714285714286,1453.48,1299.22,1303.1599999999999,1293.12
2014-08-10,580.8,580.8142857142857,585.2428571428571,578.7571428571429,1455.3600000000001,1297.3200000000002,1306.4,1293.3600000000001
2014-08-17,533.1714285714286,544.9571428571429,550.0285714285714,519.8,1465.44,1309.38,1313.46,1303.56
2014-08-24,503.4857142857143,501.64285714285717,514.9428571428571,487.87142857142857,1442.8200000000002,1292.3200000000002,1293.92,1285.02
2014-08-31,502.8,507.74285714285713,511.14285714285717,500.80000000000007,1413.5666666666666,1309.7166666666667,1311.5166666666667,1307.2333333333333
2014-09-07,480.62857142857143,481.54285714285714,486.5285714285714,476.8142857142857,1395.48,1274.06,1277.8400000000001,1267.0
2014-09-14,474.84285714285716,475.0571428571428,479.88571428571424,468.82857142857154,1400.0000000000002,1247.2599999999998,1247.2599999999998,1243.3799999999999
2014-09-21,432.37142857142857,442.61428571428576,450.1571428571429,424.7571428571428,1386.5600000000002,1227.1399999999999,1229.6399999999999,1223.8000000000002
2014-09-28,404.47142857142853,408.1,416.6428571428572,394.87142857142857,1374.6200000000001,1215.2599999999998,1216.58,1214.7599999999998
2014-10-05,360.04285714285714,368.5428571428571,375.8142857142857,350.07142857142856,1365.1200000000001,1213.3,1218.02,1205.1
2014-10-12,351.5857142857143,345.2,360.40000000000003,335.5571428571429,1356.2,1241.0,1243.9,1238.3
2014-10-19,387.24285714285713,384.12857142857143,393.7571428571428,376.2714285714286,1333.1799999999998,1237.78,1239.48,1232.6
2014-10-26,364.75714285714287,369.8428571428572,373.54285714285714,360.11428571428576,1361.9599999999998,1238.1,1240.1,1237.6
2014-11-02,338.2142857142857,342.6714285714285,346.4857142857143,334.4714285714286,1334.6,1218.5400000000002,1219.98,1206.7
2014-11-09,340.42857142857144,335.8142857142857,344.4857142857143,332.24285714285713,1281.6399999999999,1156.48,1165.84,1147.3399999999997
2014-11-16,390.87142857142857,388.7,404.08571428571435,373.58571428571435,1286.7599999999998,1161.48,1173.02,1152.56
2014-11-23,364.14285714285705,369.0,376.7142857142857,358.6285714285714,1311.48,1191.9,1195.3200000000002,1188.84
2014-11-30,373.32857142857137,372.14285714285717,381.7714285714286,362.7714285714286,1284.78,1197.92,1198.72,1187.3000000000002
2014-12-07,375.8857142857143,376.0,380.14285714285705,371.4428571428571,1321.6,1196.3400000000001,1213.08,1183.48
2014-12-14,352.9285714285714,356.0857142857143,360.84285714285716,348.50000000000006,1337.18,1215.6399999999999,1227.88,1209.6399999999999
2014-12-21,323.7571428571428,329.6714285714285,333.67142857142863,319.04285714285714,1306.3,1201.24,1210.56,1192.1799999999998
2014-12-28,323.65714285714284,324.00000000000006,328.1857142857143,318.07142857142856,1269.94,1181.3,1186.1799999999998,1174.7199999999998
2015-01-04,301.07142857142856,310.1285714285714,313.0857142857143,299.3,1292.94,1245.02,1251.48,1246.24
2015-01-11,282.1714285714285,281.3,290.3285714285715,274.0857142857143,1355.6599999999999,1352.9599999999998,1352.9599999999998,1351.98
2015-01-18,216.58571428571432,224.5714285714286,238.27142857142854,203.52857142857144,1364.8166666666666,1360.8666666666668,1361.0166666666667,1360.35
2015-01-25,230.35714285714286,226.24285714285716,237.04285714285714,218.24285714285716,1388.9,1378.6599999999999,1378.6799999999998,1377.2400000000002
2015-02-01,240.81428571428572,245.72857142857146,260.3285714285714,227.14285714285714,1394.1799999999998,1397.4599999999998,1397.4599999999998,1397.4599999999998
2015-02-08,226.64285714285714,227.21428571428575,233.22857142857143,220.20000000000002,1362.1200000000001,1360.8400000000001,1360.8400000000001,1360.8400000000001
2015-02-15,230.4857142857143,228.88571428571427,237.92857142857142,221.78571428571428,1310.5,1310.3999999999999,1310.5833333333333,1310.3333333333333
2015-02-22,240.1,239.95714285714286,245.97142857142856,234.54285714285717,1290.6399999999999,1292.7199999999998,1294.26,1292.68
2015-03-01,246.72857142857143,243.04285714285714,249.58571428571426,238.91428571428568,1300.6599999999999,1300.6599999999999,1300.6599999999999,1300.6599999999999
2015-03-08,276.84285714285716,274.9857142857143,282.42857142857144,267.11428571428576,1294.4599999999998,1294.4599999999998,1294.4599999999998,1294.4599999999998
2015-03-15,289.8285714285715,288.17142857142863,295.35714285714283,285.62857142857143,1254.48,1254.48,1254.48,1254.48
2015-03-22,269.59999999999997,272.1714285714286,277.4,263.4428571428571,1255.1,1255.1,1255.1,1255.1
2015-03-29,250.01428571428573,253.84285714285716,257.2428571428572,245.25714285714284,1286.98,1286.98,1286.98,1286.98
2015-04-05,251.5142857142857,249.0,253.47142857142856,246.52857142857144,1283.84,1283.84,1283.84,1283.84
2015-04-12,243.8857142857143,247.32857142857142,249.21428571428572,240.5285714285714,1293.96,1293.96,1293.96,1293.96
2015-04-19,223.62857142857143,225.65714285714284,228.21428571428572,220.04285714285714,1284.7,1284.7,1284.7,1284.7
2015-04-26,229.6142857142857,230.14285714285714,232.8,225.65714285714284,1277.1,1277.1,1277.1,1277.1
2015-05-03,231.65714285714287,228.57142857142853,235.2571428571429,226.64285714285714,1285.94,1285.94,1285.94,1285.94
2015-05-10,238.37142857142857,238.37142857142857,243.29999999999998,234.04285714285714,1282.98,1282.98,1282.98,1282.98
2015-05-17,238.0,238.64285714285714,241.08571428571426,235.6142857142857,1302.8799999999999,1302.8799999999999,1302.8799999999999,1302.8799999999999
2015-05-24,236.3857142857143,235.7,238.67142857142858,233.78571428571425,1288.0500000000002,1290.9666666666665,1291.0833333333333,1289.1000000000001
2015-05-31,235.14285714285714,236.9,237.5714285714286,233.67142857142858,1265.88,1266.66,1267.54,1263.3600000000001
2015-06-07,224.05714285714285,224.84285714285716,227.50000000000003,222.08571428571432,1276.9599999999998,1276.44,1277.0,1275.92
2015-06-14,230.3,228.87142857142862,231.91428571428574,228.17142857142858,1280.2,1280.2,1280.2,1280.2
2015-06-21,245.97142857142856,244.42857142857142,249.8,240.48571428571427,1288.4599999999998,1288.4599999999998,1288.4599999999998,1287.78
2015-06-28,245.21428571428572,244.58571428571423,247.21428571428572,242.18571428571425,1274.2599999999998,1274.2599999999998,1274.2599999999998,1273.6399999999999
2015-07-05,259.1428571428571,256.8,262.5857142857143,253.35714285714283,1249.3200000000002,1248.7,1249.56,1248.58
2015-07-12,279.68333333333334,274.70000000000005,283.05,272.65000000000003,1258.08,1258.08,1258.08,1258.08
2015-07-19,282.2857142857143,287.4428571428572,291.68571428571425,278.8857142857143,1245.52,1245.52,1245.52,1245.52
2015-07-26,283.0857142857143,280.5,285.17142857142863,278.4857142857143,1192.54,1192.54,1192.54,1192.54
2015-08-02,287.9142857142857,289.4142857142857,291.74285714285713,283.7142857142857,1187.0400000000002,1187.0400000000002,1187.0400000000002,1187.0400000000002
2015-08-09,276.5,278.9142857142857,281.4714285714286,274.01428571428573,1180.0,1180.0,1180.0,1180.0
2015-08-16,265.25714285714287,266.11428571428576,268.7285714285714,262.24285714285713,1202.7800000000002,1202.7800000000002,1202.7800000000002,1202.7800000000002
2015-08-23,227.74285714285716,233.81428571428572,243.08571428571432,218.1285714285714,1224.06,1224.06,1224.06,1224.06
2015-08-30,225.4,225.1142857142857,231.8,217.67142857142858,1219.44,1219.44,1219.44,1219.44
2015-09-06,232.04285714285714,230.47142857142856,235.07142857142858,228.17142857142855,1196.0833333333333,1196.4833333333333,1196.6166666666668,1196.0333333333335
2015-09-13,238.7,240.1285714285714,242.71428571428572,236.91428571428574,1174.06,1173.98,1174.8799999999999,1173.1200000000001
2015-09-20,231.77142857142854,231.61428571428567,234.01428571428573,229.94285714285715,1194.3,1192.72,1192.72,1192.72
2015-09-27,232.41428571428574,232.2,234.84285714285713,230.2,1212.2000000000003,1212.2000000000003,1212.2000000000003,1212.2000000000003
2015-10-04,238.4857142857143,237.6142857142857,240.54285714285717,236.5142857142857,1194.6799999999998,1194.6799999999998,1194.6799999999998,1194.6799999999998
2015-10-11,245.04285714285714,243.81428571428572,246.52857142857147,242.25714285714284,1212.22,1212.22,1212.22,1212.22
2015-10-18,258.2142857142857,255.79999999999998,261.8142857142857,252.78571428571428,1240.8799999999999,1240.8799999999999,1240.8799999999999,1240.8799999999999
2015-10-25,275.4,272.5857142857143,279.4142857142857,270.51428571428573,1230.7599999999998,1230.7599999999998,1230.7599999999998,1230.7599999999998
2015-11-01,310.95714285714286,304.40000000000003,317.2285714285714,300.11428571428576,1212.96,1212.96,1212.96,1212.96
2015-11-08,385.95714285714286,379.7285714285714,418.3,359.32857142857137,1165.6399999999999,1165.6399999999999,1165.6399999999999,1165.6399999999999
2015-11-15,337.8285714285715,345.6,354.67142857142863,324.7142857142857,1145.3200000000002,1145.3200000000002,1145.3200000000002,1145.3200000000002
2015-11-22,329.3285714285715,328.75714285714287,333.77142857142854,321.1,1133.1399999999999,1133.88,1135.3600000000001,1133.88
2015-11-29,345.5,338.5428571428571,350.81428571428575,333.87142857142857,1114.0,1113.8600000000001,1114.68,1113.68
2015-12-06,371.88571428571424,369.47142857142853,380.5571428571429,360.6857142857143,1124.4199999999998,1124.4199999999998,1124.4199999999998,1124.4199999999998
2015-12-13,425.15714285714284,419.35714285714283,435.42857142857144,404.07142857142856,1133.46,1133.46,1133.46,1133.46
2015-12-20,455.49999999999994,453.9428571428571,462.41428571428565,441.85714285714283,1121.5800000000002,1121.5800000000002,1121.5800000000002,1121.5800000000002
2015-12-27,438.0857142857143,440.9142857142857,448.35714285714295,427.7,1134.65,1134.65,1134.65,1134.65
2016-01-03,428.74285714285713,427.8,433.31428571428575,420.8285714285715,1124.625,1124.625,1124.625,1124.625
2016-01-10,443.47142857142853,440.59999999999997,448.0,434.6571428571429,1148.04,1148.04,1148.04,1148.04
2016-01-17,410.15714285714284,419.78571428571433,426.85714285714295,400.75714285714287,1128.9666666666667,1128.6833333333334,1129.05,1128.6833333333334
2016-01-24,395.11428571428576,392.14285714285717,406.08571428571435,381.2571428571428,1132.44,1132.78,1133.4,1132.22
2016-01-31,382.2571428571428,387.5428571428571,391.14285714285717,376.2285714285714,1161.8400000000001,1161.8400000000001,1161.8400000000001,1161.8400000000001
2016-02-07,376.4857142857143,375.5428571428571,382.65714285714284,369.7,1184.52,1189.0,1189.0,1189.0
2016-02-14,383.9571428571429,378.8,387.0,376.7857142857143,1249.1000000000001,1248.1999999999998,1248.2333333333333,1247.4833333333333
