Date,Volume,Name
2019-12-05,6745910228,ETH-USD
2019-12-06,6458766441,ETH-USD
2019-12-07,5911233284,ETH-USD
2019-12-08,6441727252,ETH-USD
2019-12-09,6744206747,ETH-USD
2019-12-10,6859512025,ETH-USD
2019-12-11,7037180049,ETH-USD
2019-12-12,7890383413,ETH-USD
2019-12-13,7264810247,ETH-USD
2019-12-14,7048066973,ETH-USD
2019-12-15,7235153411,ETH-USD
2019-12-16,8992282119,ETH-USD
2019-12-17,9057166141,ETH-USD
2019-12-18,11864518321,ETH-USD
2019-12-19,9564699140,ETH-USD
2019-12-20,8173594150,ETH-USD
2019-12-21,7449064703,ETH-USD
2019-12-22,9121058481,ETH-USD
2019-12-23,9622497693,ETH-USD
2019-12-24,7961819689,ETH-USD
2019-12-25,8418019054,ETH-USD
2019-12-26,8600871980,ETH-USD
2019-12-27,8299390176,ETH-USD
2019-12-28,8069298610,ETH-USD
2019-12-29,9708776786,ETH-USD
2019-12-30,9796951716,ETH-USD
2019-12-31,8936866397,ETH-USD
2020-01-01,7935230330,ETH-USD
2020-01-02,8032709256,ETH-USD
2020-01-03,10476845358,ETH-USD
2020-01-04,7430904515,ETH-USD
2020-01-05,7526675353,ETH-USD
2020-01-06,9093747121,ETH-USD
2020-01-07,9257954672,ETH-USD
2020-01-08,9387194957,ETH-USD
2020-01-09,7697325348,ETH-USD
2020-01-10,9084816203,ETH-USD
2020-01-11,9332208590,ETH-USD
2020-01-12,8528167453,ETH-USD
2020-01-13,8378529470,ETH-USD
2020-01-14,16712318373,ETH-USD
2020-01-15,15173694057,ETH-USD
2020-01-16,13735193018,ETH-USD
2020-01-17,14997091826,ETH-USD
2020-01-18,14929342256,ETH-USD
2020-01-19,13713374132,ETH-USD
2020-01-20,11144529787,ETH-USD
2020-01-21,9789369362,ETH-USD
2020-01-22,9209827928,ETH-USD
2020-01-23,10396868698,ETH-USD
2020-01-24,10657671162,ETH-USD
2020-01-25,8256956802,ETH-USD
2020-01-26,9261861590,ETH-USD
2020-01-27,11004476145,ETH-USD
2020-01-28,11772875064,ETH-USD
2020-01-29,10725267311,ETH-USD
2020-01-30,12604789338,ETH-USD
2020-01-31,11728616394,ETH-USD
2020-02-01,11569697182,ETH-USD
2020-02-02,14054425389,ETH-USD
2020-02-03,12392875241,ETH-USD
2020-02-04,11714191695,ETH-USD
2020-02-05,14865434435,ETH-USD
2020-02-06,16425589683,ETH-USD
2020-02-07,16673443564,ETH-USD
2020-02-08,16741203125,ETH-USD
2020-02-09,15031356241,ETH-USD
2020-02-10,16210008511,ETH-USD
2020-02-11,16964695963,ETH-USD
2020-02-12,24545049386,ETH-USD
2020-02-13,25801317504,ETH-USD
2020-02-14,23558253463,ETH-USD
2020-02-15,23682452994,ETH-USD
2020-02-16,25152366643,ETH-USD
2020-02-17,26024080089,ETH-USD
2020-02-18,26511477187,ETH-USD
2020-02-19,22679414413,ETH-USD
2020-02-20,23229828870,ETH-USD
2020-02-21,20867593292,ETH-USD
2020-02-22,16906032862,ETH-USD
2020-02-23,19585998814,ETH-USD
2020-02-24,22400845640,ETH-USD
2020-02-25,21878882134,ETH-USD
2020-02-26,26235617201,ETH-USD
2020-02-27,25645522790,ETH-USD
2020-02-28,22563530559,ETH-USD
2020-02-29,18181296376,ETH-USD
2020-03-01,18179807469,ETH-USD
2020-03-02,20305587789,ETH-USD
2020-03-03,19853178572,ETH-USD
2020-03-04,16567075208,ETH-USD
2020-03-05,18201291785,ETH-USD
2020-03-06,19374772256,ETH-USD
2020-03-07,19431652027,ETH-USD
2020-03-08,21381823651,ETH-USD
2020-03-09,23645428606,ETH-USD
2020-03-10,18344930072,ETH-USD
2020-03-11,16984790291,ETH-USD
2020-03-12,22134741655,ETH-USD
2020-03-13,27864623061,ETH-USD
2020-03-14,12740784545,ETH-USD
2020-03-15,12719251813,ETH-USD
2020-03-16,15984904590,ETH-USD
2020-03-17,12087490572,ETH-USD
2020-03-18,11617854009,ETH-USD
2020-03-19,16396753275,ETH-USD
2020-03-20,18960388062,ETH-USD
2020-03-21,13684083308,ETH-USD
2020-03-22,12497707224,ETH-USD
2020-03-23,14149877968,ETH-USD
2020-03-24,14609068673,ETH-USD
2020-03-25,13433092920,ETH-USD
2020-03-26,11367261176,ETH-USD
2020-03-27,11396286629,ETH-USD
2020-03-28,12162403960,ETH-USD
2020-03-29,9938133669,ETH-USD
2020-03-30,11841123306,ETH-USD
2020-03-31,11065246317,ETH-USD
2020-04-01,12456564435,ETH-USD
2020-04-02,15322861686,ETH-USD
2020-04-03,13184603402,ETH-USD
2020-04-04,11946658257,ETH-USD
2020-04-05,11280993591,ETH-USD
2020-04-06,21636382525,ETH-USD
2020-04-07,21659346091,ETH-USD
2020-04-08,17063110836,ETH-USD
2020-04-09,14901696210,ETH-USD
2020-04-10,17980944616,ETH-USD
2020-04-11,13555089447,ETH-USD
2020-04-12,15123721386,ETH-USD
2020-04-13,16465282133,ETH-USD
2020-04-14,14723156630,ETH-USD
2020-04-15,14171753737,ETH-USD
2020-04-16,22910469236,ETH-USD
2020-04-18,20160323443,ETH-USD
2020-04-19,19146038381,ETH-USD
2020-04-20,21266681335,ETH-USD
2020-04-21,16458767984,ETH-USD
2020-04-22,17994666395,ETH-USD
2020-04-23,21275740032,ETH-USD
2020-04-24,16788555028,ETH-USD
2020-04-25,18260969748,ETH-USD
2020-04-26,18335367012,ETH-USD
2020-04-27,18670194595,ETH-USD
2020-04-28,18217507467,ETH-USD
2020-04-29,26397548759,ETH-USD
2020-04-30,28089191904,ETH-USD
2020-05-01,20816320834,ETH-USD
2020-05-02,18260876092,ETH-USD
2020-05-03,20469034664,ETH-USD
2020-05-04,22602446422,ETH-USD
2020-05-05,19004689099,ETH-USD
2020-05-06,20343543799,ETH-USD
2020-05-07,23594744655,ETH-USD
2020-05-08,20445139356,ETH-USD
2020-05-09,18950547549,ETH-USD
2020-05-10,25211575193,ETH-USD
2020-05-11,20054601647,ETH-USD
2020-05-12,15899726284,ETH-USD
2020-05-13,17054662289,ETH-USD
2020-05-14,20150524861,ETH-USD
2020-05-15,16602342092,ETH-USD
2020-05-16,15379081645,ETH-USD
2020-05-17,15470397303,ETH-USD
2020-05-18,17411566928,ETH-USD
2020-05-19,14346192779,ETH-USD
2020-05-20,12730175511,ETH-USD
2020-05-21,13308321229,ETH-USD
2020-05-22,12041592114,ETH-USD
2020-05-23,10665476768,ETH-USD
2020-05-24,11833299572,ETH-USD
2020-05-25,10415044124,ETH-USD
2020-05-26,10159741290,ETH-USD
2020-05-27,10631034756,ETH-USD
2020-05-28,12212469604,ETH-USD
2020-05-29,12265816557,ETH-USD
2020-05-30,15027397867,ETH-USD
2020-05-31,12234904813,ETH-USD
2020-06-01,13951727936,ETH-USD
2020-06-02,13782107567,ETH-USD
2020-06-03,9861760817,ETH-USD
2020-06-04,10170414304,ETH-USD
2020-06-05,9293963914,ETH-USD
2020-06-06,8114873845,ETH-USD
2020-06-07,9544883157,ETH-USD
2020-06-08,8076783299,ETH-USD
2020-06-09,8446545788,ETH-USD
2020-06-10,8792990206,ETH-USD
2020-06-11,12356528860,ETH-USD
2020-06-12,8868955009,ETH-USD
2020-06-13,7141624980,ETH-USD
2020-06-14,7439385176,ETH-USD
2020-06-15,10536099884,ETH-USD
2020-06-16,7965648016,ETH-USD
2020-06-17,7701391592,ETH-USD
2020-06-18,6713800872,ETH-USD
2020-06-19,6946372590,ETH-USD
2020-06-20,6252830566,ETH-USD
2020-06-21,5600408178,ETH-USD
2020-06-22,9079586552,ETH-USD
2020-06-23,6624530348,ETH-USD
2020-06-24,8815030025,ETH-USD
2020-06-25,7010426122,ETH-USD
2020-06-26,7187490226,ETH-USD
2020-06-27,6918380955,ETH-USD
2020-06-28,6205925718,ETH-USD
2020-06-29,6726164653,ETH-USD
2020-06-30,6094093001,ETH-USD
2020-07-01,6463737443,ETH-USD
2020-07-02,6212210566,ETH-USD
2020-07-03,5109032700,ETH-USD
2020-07-04,5228310135,ETH-USD
2020-07-05,5292172429,ETH-USD
2020-07-06,8782917553,ETH-USD
2020-07-07,6441497597,ETH-USD
2020-07-08,9892586411,ETH-USD
2020-07-09,8429099199,ETH-USD
2020-07-10,7281370522,ETH-USD
2020-07-11,5643067316,ETH-USD
2020-07-12,6596394718,ETH-USD
2020-07-13,7787751468,ETH-USD
2020-07-14,7357458555,ETH-USD
2020-07-15,6189328448,ETH-USD
2020-07-16,5832057567,ETH-USD
2020-07-17,5859850529,ETH-USD
2020-07-18,5397402117,ETH-USD
2020-07-19,6251377305,ETH-USD
2020-07-20,5600686192,ETH-USD
2020-07-21,6806696015,ETH-USD
2020-07-22,7702077383,ETH-USD
2020-07-23,10281309262,ETH-USD
2020-07-24,9466060358,ETH-USD
2020-07-25,10785021813,ETH-USD
2020-07-26,12003973026,ETH-USD
2020-07-27,15644257058,ETH-USD
2020-07-28,12357108065,ETH-USD
2020-07-29,10878845706,ETH-USD
2020-07-30,11827689045,ETH-USD
2020-07-31,12030600492,ETH-USD
2020-08-01,14045259477,ETH-USD
2020-08-02,18909744275,ETH-USD
2020-08-03,12834648062,ETH-USD
2020-08-04,14086704221,ETH-USD
2020-08-05,12875466638,ETH-USD
2020-08-06,11304626458,ETH-USD
2020-08-07,12751687084,ETH-USD
2020-08-08,9342060531,ETH-USD
2020-08-09,9451065592,ETH-USD
2020-08-10,11685827893,ETH-USD
2020-08-11,12792218737,ETH-USD
2020-08-12,12408772745,ETH-USD
2020-08-13,18480303526,ETH-USD
2020-08-14,15064589987,ETH-USD
2020-08-15,12416067894,ETH-USD
2020-08-16,12168816874,ETH-USD
2020-08-17,13227089410,ETH-USD
2020-08-18,11978984079,ETH-USD
2020-08-19,13137391167,ETH-USD
2020-08-20,10043032427,ETH-USD
2020-08-21,11781796374,ETH-USD
2020-08-22,10131847985,ETH-USD
2020-08-23,8137303970,ETH-USD
2020-08-24,10328860398,ETH-USD
2020-08-25,12428442042,ETH-USD
2020-08-26,9967343483,ETH-USD
2020-08-27,10457777652,ETH-USD
2020-08-28,9120674421,ETH-USD
2020-08-29,8777703481,ETH-USD
2020-08-30,11211948040,ETH-USD
2020-08-31,12774741797,ETH-USD
2020-09-01,18862763756,ETH-USD
2020-09-02,19691854014,ETH-USD
2020-09-03,19622845896,ETH-USD
2020-09-04,16747106257,ETH-USD
2020-09-05,29880047640,ETH-USD
2020-09-06,27643678917,ETH-USD
2020-09-07,21763614732,ETH-USD
2020-09-08,17991403432,ETH-USD
2020-09-09,14547933520,ETH-USD
2020-09-10,31421134556,ETH-USD
2020-09-11,27296269329,ETH-USD
2020-09-12,13295405814,ETH-USD
2020-09-13,15005899191,ETH-USD
2020-09-14,17536695361,ETH-USD
2020-09-15,16140584321,ETH-USD
2020-09-16,16107612177,ETH-USD
2020-09-17,19899531080,ETH-USD
2020-09-18,14108357740,ETH-USD
2020-09-19,11049507684,ETH-USD
2020-09-20,12292195784,ETH-USD
2020-09-21,17398267133,ETH-USD
2020-09-22,12732578043,ETH-USD
2020-09-23,12047020995,ETH-USD
2020-09-24,13460565701,ETH-USD
2020-09-25,12254269350,ETH-USD
2020-09-26,11036752997,ETH-USD
2020-09-27,11464393949,ETH-USD
2020-09-28,12102509266,ETH-USD
2020-09-29,10286529445,ETH-USD
2020-09-30,9773649426,ETH-USD
2020-10-01,12360670278,ETH-USD
2020-10-02,12946215647,ETH-USD
2020-10-03,8599594017,ETH-USD
2020-10-04,9308536486,ETH-USD
2020-10-05,9933790982,ETH-USD
2020-10-06,11497841885,ETH-USD
2020-10-07,10537119715,ETH-USD
2020-10-08,11511016796,ETH-USD
2020-10-10,13618484324,ETH-USD
2020-10-11,12584512533,ETH-USD
2020-10-14,13918846567,ETH-USD
2020-10-15,14964182545,ETH-USD
2020-10-16,14670784817,ETH-USD
2020-10-17,10951115359,ETH-USD
2020-10-18,11047103109,ETH-USD
2020-10-19,12811242092,ETH-USD
2020-10-20,13741586582,ETH-USD
2020-10-21,20241324322,ETH-USD
2020-10-22,15772846485,ETH-USD
2020-10-23,14256222052,ETH-USD
2020-10-24,12201739194,ETH-USD
2020-10-25,10890207469,ETH-USD
2020-10-26,15155684229,ETH-USD
2020-10-27,13940434102,ETH-USD
2020-10-28,15276441134,ETH-USD
2020-10-29,12920477749,ETH-USD
2020-10-30,13688056970,ETH-USD
2020-10-31,11276963426,ETH-USD
2020-11-01,10475146018,ETH-USD
2020-11-02,13997574252,ETH-USD
2020-11-03,12588494762,ETH-USD
2020-11-04,15126077675,ETH-USD
2020-11-05,15440711038,ETH-USD
2020-11-06,16738305610,ETH-USD
2020-11-07,18873289788,ETH-USD
2020-11-08,11292383601,ETH-USD
2020-11-09,13704320630,ETH-USD
2020-11-10,12090381666,ETH-USD
2020-11-11,14075403511,ETH-USD
2020-11-12,12877327234,ETH-USD
2020-11-13,13191505725,ETH-USD
2020-11-14,10312037942,ETH-USD
2020-11-15,10308617165,ETH-USD
2020-11-16,11441239444,ETH-USD
2020-11-17,14593057877,ETH-USD
2020-11-18,17880199224,ETH-USD
2020-11-19,12473929218,ETH-USD
2020-11-20,18629943296,ETH-USD
2020-11-21,20757099184,ETH-USD
2020-11-22,21967049601,ETH-USD
2020-11-23,27272302872,ETH-USD
2020-11-24,23281758100,ETH-USD
2020-11-25,20088492893,ETH-USD
2020-11-26,31104004592,ETH-USD
2020-11-27,16831105703,ETH-USD
2020-11-28,14770243833,ETH-USD
2020-11-29,15017517758,ETH-USD
2020-11-30,20276867833,ETH-USD
2020-12-01,27178964465,ETH-USD
2020-12-02,16883292129,ETH-USD
2020-12-03,16146190946,ETH-USD
2020-12-04,16337589997,ETH-USD
2020-12-05,13498010566,ETH-USD
2020-12-06,11290893016,ETH-USD
2020-12-07,10720480962,ETH-USD
2020-12-08,14398919320,ETH-USD
2020-12-09,15855915840,ETH-USD
2020-12-10,11672582040,ETH-USD
2020-12-11,11098819124,ETH-USD
2020-12-12,8534557897,ETH-USD
2020-12-13,9070377862,ETH-USD
2020-12-14,8125837102,ETH-USD
2020-12-15,9326645840,ETH-USD
2020-12-16,15817248373,ETH-USD
2020-12-17,25479532147,ETH-USD
2020-12-18,15756303983,ETH-USD
2020-12-19,12830893778,ETH-USD
2020-12-20,13375855442,ETH-USD
2020-12-21,14419493621,ETH-USD
2020-12-22,14745890080,ETH-USD
2020-12-23,15261413038,ETH-USD
2020-12-24,14317413703,ETH-USD
2020-12-25,13520927700,ETH-USD
2020-12-26,14761125202,ETH-USD
2020-12-27,26093552821,ETH-USD
2020-12-28,24222565862,ETH-USD
2020-12-29,18710683199,ETH-USD
2020-12-30,17294574210,ETH-USD
2020-12-31,13926846861,ETH-USD
2021-01-01,13652004358,ETH-USD
2021-01-02,19740771179,ETH-USD
2021-01-03,45200463368,ETH-USD
2021-01-04,56945985763,ETH-USD
2021-01-05,41535932781,ETH-USD
2021-01-06,44699914188,ETH-USD
2021-01-07,40468027280,ETH-USD
2021-01-08,44334826666,ETH-USD
2021-01-09,33233105361,ETH-USD
2021-01-10,40616938053,ETH-USD
2021-01-11,60733630300,ETH-USD
2021-01-12,37494601692,ETH-USD
2021-01-13,30109792795,ETH-USD
2021-01-14,33410915929,ETH-USD
2021-01-15,35972039310,ETH-USD
2021-01-16,32319240157,ETH-USD
2021-01-17,29258032819,ETH-USD
2021-01-18,25817455560,ETH-USD
2021-01-19,47195935190,ETH-USD
2021-01-20,46784030909,ETH-USD
2021-01-21,45932464754,ETH-USD
2021-01-22,43918338506,ETH-USD
2021-01-23,27253895441,ETH-USD
2021-01-24,36418163554,ETH-USD
2021-01-25,43565777745,ETH-USD
2021-01-26,41572917750,ETH-USD
2021-01-27,39394416990,ETH-USD
2021-01-28,39790481941,ETH-USD
2021-01-29,53611955259,ETH-USD
2021-01-30,30616574234,ETH-USD
2021-01-31,25198853581,ETH-USD
2021-02-01,29210670920,ETH-USD
2021-02-02,45437142801,ETH-USD
2021-02-03,41874566399,ETH-USD
2021-02-04,44396871836,ETH-USD
2021-02-05,40108628454,ETH-USD
2021-02-06,39873420648,ETH-USD
2021-02-07,39889440151,ETH-USD
2021-02-08,48012285956,ETH-USD
2021-02-09,44180727529,ETH-USD
2021-02-10,41916084617,ETH-USD
2021-02-11,36021495262,ETH-USD
2021-02-12,37905036865,ETH-USD
2021-02-13,35359490535,ETH-USD
2021-02-14,31439114900,ETH-USD
2021-02-15,38955610883,ETH-USD
2021-02-16,34269369268,ETH-USD
2021-02-17,35955412703,ETH-USD
2021-02-18,28255902969,ETH-USD
2021-02-19,26268814253,ETH-USD
2021-02-20,34696091102,ETH-USD
2021-02-21,23626547717,ETH-USD
2021-02-22,42409646036,ETH-USD
2021-02-23,52029864713,ETH-USD
2021-02-24,31329000537,ETH-USD
2021-02-25,24481681873,ETH-USD
2021-02-26,31435997881,ETH-USD
2021-02-27,20742103233,ETH-USD
2021-02-28,27637026080,ETH-USD
2021-03-01,24032838645,ETH-USD
2021-03-02,22523669722,ETH-USD
2021-03-03,22674780680,ETH-USD
2021-03-04,22906118718,ETH-USD
2021-03-05,21067146937,ETH-USD
2021-03-06,22746262366,ETH-USD
2021-03-07,23809935410,ETH-USD
2021-03-08,27630991158,ETH-USD
2021-03-09,23461244507,ETH-USD
2021-03-10,25154173185,ETH-USD
2021-03-11,24013132909,ETH-USD
2021-03-12,22435821312,ETH-USD
2021-03-13,25014689475,ETH-USD
2021-03-14,19344589211,ETH-USD
2021-03-15,26244738810,ETH-USD
2021-03-16,23828509590,ETH-USD
2021-03-17,24512917348,ETH-USD
2021-03-18,23263845504,ETH-USD
2021-03-19,21249297710,ETH-USD
2021-03-20,22677674970,ETH-USD
2021-03-21,22977404620,ETH-USD
2021-03-22,23599296129,ETH-USD
2021-03-23,21998237965,ETH-USD
2021-03-24,31228051473,ETH-USD
2021-03-25,29650328701,ETH-USD
2021-03-26,22548516548,ETH-USD
2021-03-27,18102277710,ETH-USD
2021-03-28,16599472938,ETH-USD
2021-03-29,22796570548,ETH-USD
2021-03-30,22512781703,ETH-USD
2021-03-31,30226902621,ETH-USD
2021-04-01,30914259795,ETH-USD
2021-04-02,34862511022,ETH-USD
2021-04-03,32011518871,ETH-USD
2021-04-04,26006501902,ETH-USD
2021-04-05,28889391170,ETH-USD
2021-04-06,29222865881,ETH-USD
2021-04-07,36116271935,ETH-USD
2021-04-08,25312956529,ETH-USD
2021-04-09,19812472092,ETH-USD
2021-04-10,24986243611,ETH-USD
2021-04-11,19692836132,ETH-USD
2021-04-12,21727936609,ETH-USD
2021-04-13,29456642939,ETH-USD
2021-04-14,35592822986,ETH-USD
2021-04-15,32325606817,ETH-USD
2021-04-16,36196928256,ETH-USD
2021-04-17,32349808978,ETH-USD
2021-04-18,50696368718,ETH-USD
2021-04-19,34060654971,ETH-USD
2021-04-20,39433483315,ETH-USD
2021-04-21,38899067643,ETH-USD
2021-04-22,53575904724,ETH-USD
2021-04-23,55413933925,ETH-USD
2021-04-24,31854226936,ETH-USD
2021-04-25,31814355546,ETH-USD
2021-04-26,35208325408,ETH-USD
2021-04-27,32275969215,ETH-USD
2021-04-28,34269031076,ETH-USD
2021-04-29,32578127990,ETH-USD
2021-04-30,29777179889,ETH-USD
2021-05-01,28726205272,ETH-USD
2021-05-02,28032013047,ETH-USD
2021-05-03,49174290212,ETH-USD
2021-05-04,62402045158,ETH-USD
2021-05-05,48334198383,ETH-USD
2021-05-06,44300394788,ETH-USD
2021-05-07,39607240515,ETH-USD
2021-05-08,50208491286,ETH-USD
2021-05-09,50568290278,ETH-USD
2021-05-10,62691789007,ETH-USD
2021-05-11,52679737865,ETH-USD
2021-05-12,69023382175,ETH-USD
2021-05-13,78398214539,ETH-USD
2021-05-14,48174271215,ETH-USD
2021-05-15,42422321751,ETH-USD
2021-05-16,47359478734,ETH-USD
2021-05-17,54061732774,ETH-USD
2021-05-18,40416525218,ETH-USD
2021-05-19,84482912776,ETH-USD
2021-05-20,67610826680,ETH-USD
2021-05-21,53774070802,ETH-USD
2021-05-22,42089937660,ETH-USD
2021-05-23,56005721977,ETH-USD
2021-05-24,53697121740,ETH-USD
2021-05-25,49558333256,ETH-USD
2021-05-26,42499766020,ETH-USD
2021-05-27,33373635283,ETH-USD
2021-05-28,39999114805,ETH-USD
2021-05-29,33773720220,ETH-USD
2021-05-30,25876619428,ETH-USD
2021-05-31,31007383150,ETH-USD
2021-06-01,27363223090,ETH-USD
2021-06-02,27723267359,ETH-USD
2021-06-03,30038207402,ETH-USD
2021-06-04,34173841611,ETH-USD
2021-06-05,30496672724,ETH-USD
2021-06-06,25311639414,ETH-USD
2021-06-07,30600111277,ETH-USD
2021-06-08,41909736778,ETH-USD
2021-06-09,36075832186,ETH-USD
2021-06-10,28753626390,ETH-USD
2021-06-11,24832564195,ETH-USD
2021-06-12,25724364410,ETH-USD
2021-06-13,27092945370,ETH-USD
2021-06-14,26964576331,ETH-USD
2021-06-15,29005279219,ETH-USD
2021-06-16,24101926180,ETH-USD
2021-06-17,21871633186,ETH-USD
2021-06-18,22752818388,ETH-USD
2021-06-19,18765854896,ETH-USD
2021-06-20,22535930423,ETH-USD
2021-06-21,33745173825,ETH-USD
2021-06-22,35547251725,ETH-USD
2021-06-23,28408659206,ETH-USD
2021-06-24,20272845769,ETH-USD
2021-06-25,22774334998,ETH-USD
2021-06-26,20637542361,ETH-USD
2021-06-27,19885474742,ETH-USD
2021-06-28,25514602841,ETH-USD
2021-06-29,24815124419,ETH-USD
2021-06-30,25828056268,ETH-USD
2021-07-01,29061701793,ETH-USD
2021-07-02,31796212554,ETH-USD
2021-07-03,17433361641,ETH-USD
2021-07-04,18787107473,ETH-USD
2021-07-05,20103794829,ETH-USD
2021-07-06,20891861314,ETH-USD
2021-07-07,22398345285,ETH-USD
2021-07-08,23188123689,ETH-USD
2021-07-09,23029574602,ETH-USD
2021-07-10,17581542471,ETH-USD
2021-07-11,14705386138,ETH-USD
2021-07-12,17768129077,ETH-USD
2021-07-13,16621628658,ETH-USD
2021-07-14,17342819679,ETH-USD
2021-07-15,15688092552,ETH-USD
2021-07-16,14884569147,ETH-USD
2021-07-17,13364282076,ETH-USD
2021-07-18,13791868728,ETH-USD
2021-07-19,14157735481,ETH-USD
2021-07-20,17368597636,ETH-USD
2021-07-21,21253359756,ETH-USD
2021-07-22,17495480331,ETH-USD
2021-07-23,16200392492,ETH-USD
2021-07-24,16057446601,ETH-USD
2021-07-25,14566483636,ETH-USD
2021-07-26,29614324233,ETH-USD
2021-07-27,23067480378,ETH-USD
2021-07-28,18991302378,ETH-USD
2021-07-29,16313373113,ETH-USD
2021-07-30,20212848934,ETH-USD
2021-07-31,18001710283,ETH-USD
2021-08-01,22697987055,ETH-USD
2021-08-02,22162754104,ETH-USD
2021-08-03,22696753413,ETH-USD
2021-08-04,25038698173,ETH-USD
2021-08-05,31057928075,ETH-USD
2021-08-06,26528577879,ETH-USD
2021-08-07,33081467129,ETH-USD
2021-08-08,28433638008,ETH-USD
2021-08-09,31983260936,ETH-USD
2021-08-10,27605221710,ETH-USD
2021-08-11,26729035052,ETH-USD
2021-08-12,25403699845,ETH-USD
2021-08-13,23868866254,ETH-USD
2021-08-14,19860862133,ETH-USD
2021-08-15,22166205051,ETH-USD
2021-08-16,23080039949,ETH-USD
2021-08-17,25509056745,ETH-USD
2021-08-18,21539248425,ETH-USD
2021-08-19,19546290360,ETH-USD
2021-08-20,20885619828,ETH-USD
2021-08-21,18113977628,ETH-USD
2021-08-22,15983278460,ETH-USD
2021-08-23,20511110509,ETH-USD
2021-08-24,20131028906,ETH-USD
2021-08-25,18902728235,ETH-USD
2021-08-26,17405668117,ETH-USD
2021-08-27,18489602004,ETH-USD
2021-08-28,13709633698,ETH-USD
2021-08-29,13296586731,ETH-USD
2021-08-30,19306924485,ETH-USD
2021-08-31,27280502987,ETH-USD
2021-09-01,30070890104,ETH-USD
2021-09-02,24387397330,ETH-USD
2021-09-03,26207765094,ETH-USD
2021-09-04,20806963328,ETH-USD
2021-09-05,18371468576,ETH-USD
2021-09-06,18674691198,ETH-USD
2021-09-07,39131346397,ETH-USD
2021-09-08,31738430771,ETH-USD
2021-09-09,24118055831,ETH-USD
2021-09-10,22355974097,ETH-USD
2021-09-11,18627122934,ETH-USD
2021-09-12,16810411424,ETH-USD
2021-09-13,22721552948,ETH-USD
2021-09-14,19125420848,ETH-USD
2021-09-15,17548551804,ETH-USD
2021-09-16,20093903064,ETH-USD
2021-09-17,17722363229,ETH-USD
2021-09-18,15995220233,ETH-USD
2021-09-19,14257609743,ETH-USD
2021-09-20,27371684581,ETH-USD
2021-09-21,30405062665,ETH-USD
2021-09-22,23742102645,ETH-USD
2021-09-23,18516291047,ETH-USD
2021-09-24,25595422789,ETH-USD
2021-09-25,18932786754,ETH-USD
2021-09-26,21172766310,ETH-USD
2021-09-27,19164053681,ETH-USD
2021-09-28,16895079070,ETH-USD
2021-09-29,15763456158,ETH-USD
2021-09-30,17661065099,ETH-USD
2021-10-01,22307625573,ETH-USD
2021-10-02,19202671704,ETH-USD
2021-10-03,15516566862,ETH-USD
2021-10-04,17747154101,ETH-USD
2021-10-05,16632591670,ETH-USD
2021-10-06,21855226591,ETH-USD
2021-10-07,19090322927,ETH-USD
2021-10-08,16222029488,ETH-USD
2021-10-09,12707036942,ETH-USD
2021-10-10,16171746693,ETH-USD
2021-10-11,18579189588,ETH-USD
2021-10-12,18109578443,ETH-USD
2021-10-13,16211275589,ETH-USD
2021-10-14,19443499909,ETH-USD
2021-10-15,20966841512,ETH-USD
2021-10-16,16578095629,ETH-USD
2021-10-17,15908090346,ETH-USD
2021-10-18,17386204158,ETH-USD
2021-10-19,15998757133,ETH-USD
2021-10-20,20338319988,ETH-USD
2021-10-21,28220661820,ETH-USD
2021-10-22,19432937968,ETH-USD
2021-10-23,14781537792,ETH-USD
2021-10-24,14978083638,ETH-USD
2021-10-25,15995727040,ETH-USD
2021-10-26,17157714562,ETH-USD
2021-10-27,26219530404,ETH-USD
2021-10-28,25958154575,ETH-USD
2021-10-29,22967641914,ETH-USD
2021-10-30,14615490626,ETH-USD
2021-10-31,17498160238,ETH-USD
2021-11-01,17985288261,ETH-USD
2021-11-02,20794448222,ETH-USD
2021-11-03,21220463155,ETH-USD
2021-11-04,18415244464,ETH-USD
2021-11-05,15086003586,ETH-USD
2021-11-06,14429076700,ETH-USD
2021-11-07,13541376033,ETH-USD
2021-11-08,19290896267,ETH-USD
2021-11-09,20834172627,ETH-USD
2021-11-10,22748160545,ETH-USD
2021-11-11,17933201129,ETH-USD
2021-11-12,18316060208,ETH-USD
2021-11-13,14457436261,ETH-USD
2021-11-14,12172962219,ETH-USD
2021-11-15,16275851299,ETH-USD
2021-11-16,27417502801,ETH-USD
2021-11-17,22183461850,ETH-USD
2021-11-18,21383250893,ETH-USD
2021-11-19,20626269711,ETH-USD
2021-11-20,15448261277,ETH-USD
2021-11-21,14094831413,ETH-USD
2021-11-22,19752218877,ETH-USD
2021-11-23,22133497059,ETH-USD
2021-11-24,21838037128,ETH-USD
2021-11-25,18705358318,ETH-USD
2021-11-26,26281795488,ETH-USD
2021-11-27,16515693874,ETH-USD
2021-11-28,15953126340,ETH-USD
2021-11-29,19086475837,ETH-USD
2021-11-30,24967882752,ETH-USD
